id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,年份
4368011022712530,HsxhcbnEu,6065668705,用户6065668705,一直以来，不管你是否了解我在做什么感恩圈里一路见证的你[玫瑰]四年时间，今天我服务的企业云集纳斯达克上市，很快它会成为全国五百强，之后世界五百强的企业。感恩一路信任支持我的伙伴同行，四年，不负光阴不负卿…[拥抱],,北京·黄村,,,0,0,1,2019-05-03 23:47:00,HUAWEI Mate 9,"['https://wx3.sinaimg.cn/large/006CuVwdly1g2ok8sa65bj30l00wkq9n.jpg', 'https://wx1.sinaimg.cn/large/006CuVwdly1g2ok8smejhj30xq0miti4.jpg', 'https://wx1.sinaimg.cn/large/006CuVwdly1g2ok8t4aqcj30u01i84nr.jpg', 'https://wx4.sinaimg.cn/large/006CuVwdly1g2ok8tkjdtj30u01hcase.jpg', 'https://wx1.sinaimg.cn/large/006CuVwdly1g2ok8ueja8j31400u0k9v.jpg']",,,2019
4365839806805022,HrCNesyiq,6555287007,云联友,保护民营企业推进分享经济新模式,,,,,0,0,24,2019-04-27 23:59:00,保护民营企业推进分享经济新模式超话,,,,2019
4371274619035463,HtUb3BUxh,2012625003,半只柿子饼,#会计初级#这一段时间重点放在成本核算上，结果没考到，连年金也没考到！三道大题两道是一般企业的账务处理，一道是支票的知识点，不出意外我做梦都要笑醒了，运气爆棚,,,,会计初级,0,0,3,2019-05-12 23:55:00,iPhone客户端,,,,2019
4368738864211876,HsQd8hFHu,2876939780,太原龙帝974,@记忆微曝光太原牛羊肉厂国营企业当官的人真是可以员工有权利调动工作我在想太原还有多少这种类型掌管员工死活当官的人有多少在这里我希望有关部门好好的管理一下太原牛羊肉长国营单位当官的人员工想调换一下工作当官的人却说员工没有权利调动工作那其他人都能调动工作而我为什么不行希望有关部门好好的查一查太原牛羊肉类加工厂国营企业当官的人欺人太甚,,,记忆微曝光,,0,0,0,2019-05-05 23:59:00,iPhone客户端,,,,2019
4369825688271428,Htiu4yHM8,5396773112,银庭云通讯,一家小企业，如何在竞争激烈的国际市场上推出产品，取得成功？跟随创始人PeterRenkel和John-ErikEriksson一起来了解Konftel经历的曲折与成长。下载Konftel的新书！#创业###三十年#O网页链接,,,,创业,0,0,0,2019-05-08 23:58:00,iPhone客户端,"['https://wx2.sinaimg.cn/large/005TejdCgy1g2ucnr3fm9j30g60fo76k.jpg', 'https://wx2.sinaimg.cn/large/005TejdCgy1g2ucnqwq3kj30g60fon0l.jpg', 'https://wx2.sinaimg.cn/large/005TejdCgy1g2ucnr9ifij30no0i6dhs.jpg', 'https://wx1.sinaimg.cn/large/005TejdCgy1g2ucnrdxaqj30l70elab8.jpg']",,,2019
4444840131862252,IiOuN7Osk,2055261321,正源尚峰尚水北京,【#正源地产#正源地产荣获大连市希望工程2018贡献奖】不忘初心，爱心筑梦，正源地产坚守慈善公益企业文化。,,,,正源地产,0,0,0,2019-12-01 23:58:00,微博 weibo.com,,,,2019
4370912231335923,HtKKz5Bx9,2290833022,兴海故事,同一趟电梯去往5楼的和去往11楼的心情截然不同。人总是在遭遇大的变故的时候成长，当亲人即将离开的时候才明白以前的顶梁柱渐渐老去，自己再也不是那个天塌下来有人顶的孩子。一直记得第一次知道，1988年外公创办王墩村第一家民营企业王墩水泥预制厂时自己发自内心的激动。30多年过去王墩村变成了王墩社区，外公也渐渐老去。作为家里最大的孩子，我有责任重新续写辉煌。,,,,,0,0,0,2019-05-11 23:55:00,HUAWEI Mate 10,"['https://wx1.sinaimg.cn/large/888b567ely1g2xt2pgieyj219x1xgnpf.jpg', 'https://wx4.sinaimg.cn/large/888b567ely1g2xtg1j7k0j21401z4b29.jpg']",,,2019
4366201565996554,HrMcIp9YC,1777651243,廖文植先生,迟日江山丽，春风花草香2019年北京世园会开幕了共同参与，共同努力，携手走出一条企业与政府联合办会的新路子#微观北京世园会#O网页链接,,,,微观北京世园会,0,0,3,2019-04-28 23:57:00,iPhone 7 Plus,,,,2019
4368376203276119,HsGMcdKgD,5449701260,京深壹代,深圳，为什么成为全中国的一个旗帜，一个现象级的奇迹城市？咱今天也不说那些冠冕堂皇的大理论大数据。想想现在来深圳的人大致分为几类：1、最顶部的人，他们是真的各领域的领军人才，有智慧有学识有能力，来深圳就是来做事来了，创新能力自然不用多说。2、全国top大学的毕业生，来深圳主要进了公务员、国企、金融机构、知名企业比如华为的核心岗位，这些人聪明、能干。3、普通本科和二本院校的毕业生，这些人多数是小康家庭、父辈没有什么人脉资源，来深圳只能靠自己打拼。4、大专生、中专生、高中毕业的、没怎么读过书的，这些人来到深圳说白了就是一群泥腿子，但他们身上有个优点：敢拚、皮实、能折腾，他们主要在地产中介、贷款中介、4s店卖车放贷款，4s店收金融服务费的就是他们这些人。最后是，深圳最顶层的圈子我们绝大多数人是根本接触不到的，因此下边的圈子大家都是外来人，谁也不认识谁，大家之间唯一建立社会联系的纽带就是“做事和赚钱”。再加上最重要的原因，大家都是经济条件一般的人，甚至是穷人。穷则变，穷怕了，绞尽脑汁想办法搂钱，这才激发出巨大的创新能力。,,,,,8,7,9,2019-05-04 23:58:00,iPhone客户端,,,,2019
4369463158177028,Ht93lyjdy,6512325803,天津泰亦心文化馆,仅一尊☝️品相超赞素泰庙佛历2535年🙏双面索通佛🙏27年老牌底部庙印清晰索通佛也称为求子佛，同时也有一个有趣的俗称“会游泳的佛像”，不仅是在泰国无人不知、无人不晓，在东南亚各个邻国的信众都不会陌生的。泰国民众对于索通佛是非常信仰的！泰国人都知道，求财运跟事业就是拜索通佛祖，而且经商做生意的都肯定会去拜索通佛！在泰国，有许多经商的，或者公司企业里都会供有索通佛像哦！据说虔诚向索通佛祈求的话，事业、爱情、平安和财运方面都会得到很大的帮助，同时索通佛在健康上也很有帮助哦！而且不得不说的一点是，原来泰国人求子也会去求索通佛的哦，非常灵验！#佛牌##天津·天津泰恋佛牌行旗舰店[地点]##索通佛#,,,,"佛牌,索通佛",0,0,2,2019-05-07 23:57:00,iPhone客户端,"['https://wx3.sinaimg.cn/large/0076J3qXly1g2t70dk7z0j30ty1407ce.jpg', 'https://wx4.sinaimg.cn/large/0076J3qXly1g2t70e11uej30ku0xkjvj.jpg', 'https://wx3.sinaimg.cn/large/0076J3qXly1g2t70esnfij30ty0zidkw.jpg', 'https://wx4.sinaimg.cn/large/0076J3qXly1g2t70f7zahj30u01407bl.jpg', 'https://wx3.sinaimg.cn/large/0076J3qXly1g2t70fq45tj30u0140gsz.jpg', 'https://wx2.sinaimg.cn/large/0076J3qXly1g2t70g11y6j30qo0zk469.jpg']",,,2019
4370548680607799,HtBic2y7d,3969039903,仰韶彩陶坊酒姚远,【携手《不是闹着玩的3》，仰韶彩陶坊致敬河南喜剧】“你弄啥嘞！？”“白搁这乱嘞！”当诸如此类的河南方言走红大江南北时，有两部河南本土喜剧电影功不可没，那就是《不是闹着玩的》和《就是闹着玩的》。5月8日上午，由@仰韶酒业仰韶彩陶坊酒特别赞助的《不是闹着玩的3》开拍仪式在平顶山隆重举行。优化的配方，升级的味道，全新的河南喜剧盛宴，即将震撼来袭。仰韶酒业营销公司相关负责人表示，作为根植于中原大地、吸纳中原文明的白酒企业，仰韶酒业有责任、有义务携手各界力量，努力挖掘整理和拍摄更多的宣传河南历史文明、文化旅游、经济发展的好电影。仰韶酒业与《不是闹着玩的3》剧组的结合，是爆品仰韶彩陶坊酒与爆款河南喜剧的携手，双方以助力中原出彩为己任，聚力讲好河南新农村故事，让我们充满了美好的期待。O携手《不是闹着玩的3》，仰韶彩陶坊致敬河南喜剧！,,,仰韶酒业,,0,0,3,2019-05-10 23:51:00,荣耀手机 勇敢做自己,"['https://wx1.sinaimg.cn/large/ec92be1fly1g2wnj1ciegj20u00miact.jpg', 'https://wx3.sinaimg.cn/large/ec92be1fly1g2wnj1k7l7j20u00midii.jpg', 'https://wx3.sinaimg.cn/large/ec92be1fly1g2wnj1rd7ej20u00mimza.jpg']",,,2019
4368012192094489,Hsxj58MS5,2012536357,金华直播间,#金华身边事#【永康等入选首批省级供应链创新应用试点】浙江省商务厅等7部门近期联合发布第一批省级供应链创新与应用试点城市和试点企业名单，永康成为全省5个试点城市之一，同时在全省96家试点企业中金华占12家，入选数量居全省第四位。　金华入选首批试点的企业有合丰信息科技、商翔集团、丰贸进出口股份有限公司、福泰隆连锁超市、国贸供应链服务有限公司、横店影视城有限公司、金士敦供应链管理有限公司、库川供应链服务有限公司、联宜电机、万国邮供应链管理有限公司、伟丰肉食品有限公司、中国科技五金城集团等12家，主要涵盖农业、工业、流通业、金融及技术服务等类型。,,,,金华身边事,0,0,0,2019-05-03 23:52:00,,['https://wx2.sinaimg.cn/large/77f4de25ly1g2okdsn48gj20qm0eo761.jpg'],,,2019
4369824887514722,HtisMvwVc,2055261321,正源尚峰尚水北京,【#富彦斌#正源地产荣获大连市希望工程2017贡献奖】不忘初心，爱心筑梦，正源地产坚守慈善公益企业文化。,,,,富彦斌,0,0,0,2019-05-08 23:55:00,微博 weibo.com,,,,2019
4444838197608572,IiOrFvVkU,1729340574,马克迪亚兹,正常来讲，企业应该靠为消费者提供方便来赚钱，但千牛却背道而驰。,,,,,0,0,1,2019-12-01 23:51:00,微博轻享版,,,,2019
4370910754454322,HtKIbiGLU,7031727170,南苑里的纸鸢,可口可乐厉害👍厉害这是可口可乐公司为宣传自己的企业形象而建的博物馆。对碳酸饮料控和快速商业化的粉丝来说，这家博物馆绝对要来看一看。最有意思的地方是，你可以品尝到来自世界各地的可口可乐产品样品，这可是满足味蕾的好机会!在这里你还可以欣赏安迪·沃霍尔(AndyWarhol)的作品，看4D影片并了解公司的历史，还有充足的宣传材料可拿。,,,,,0,0,1,2019-05-11 23:49:00,新浪微博4G版,,,,2019
4366562960191642,HrVBC0NR0,6392140332,唔無五兀_QP奋斗版,#我是一个萌萌兔#中博学习打卡day5今天下午税法课突然看到我妈发的车票截图她和我爸真来北京看我了！天呐不敢相信没有票只有十个多小时的硬座......果然世上只有我爸我妈对我最最最好像我这种一难过就想回家的人以后还是乖乖回南京念书吧(希望可以!!!)列一下最近的ddl和重要的事情:1.税法企业所得税综合题2.管会案例分析ppt作业3.统计学作业，大概十张图表4.前四史小组作业搜集整理史料5.10min-15min的支教试讲准备(包括未来两个月要备的八节课)6.acca的f5复习进度要加快7.复习专业课❗,,,,我是一个萌萌兔,0,2,0,2019-04-29 23:53:00,前后2000万 OPPO R11,['https://wx2.sinaimg.cn/large/006YALHCly1g2jxlz410jj31400u0jx7.jpg'],,,2019
4367286175963055,Hseq5p1gj,6885094824,西玛科集成灶,O网页链接#西玛科集成灶#2016年洗碗机的爆发看似一声惊雷平地起，但其实洗碗机已诞生多年，在国外已经是普及性产品，实实在在的舶来品，且拥有嵌入、独立以及如今的中国专属“水槽式”等多种分类，消费者可以选择的种类样式有很多，迎来爆发实则水到渠成。但反观集成灶，产品大多同质化严重，基本只是集成了烟、灶、消三类产品，并且外观设计也并不讨喜，业内人士表示，集成灶跟风现象将很快到来，突破产品同质化的企业将脱颖而出。#西玛科集成灶#O网页链接L西玛科集成灶的微博视频,,,,西玛科集成灶,0,0,0,2019-05-01 23:47:00,微博视频号,,"http://f.us.sinaimg.cn/002YH7kKlx07rWWvryyA010412003eRT0E010.mp4?label=mp4_hd&template=576x1040.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1693038652&ssig=acx8N3yUUw&KID=unistore,video",,2019
4370550891620946,HtBlL6NGi,5672505700,暂时还没想到新id,这两天…出了两次广州第一天去唯品会…好水接待小姐姐不情愿的介绍了他们公司…走马观花了一圈…听她们叨逼逼了企业文化…明明我都能百度到的东西…然后拉个横幅拍个照结束了…接待小姐姐…没听说过我们学校第二天去洋葱总部公司…企业虽然没有唯品会大…但是没这么水…人还可以只是…突如其来的面试…方了…别人都准备了简历正装…我……………好累…挤地铁的时候感觉到了自己的渺小…以及以后的生活拜拜拜拜,,,,,0,1,4,2019-05-10 23:59:00,小米6X 拍人更美,['https://wx3.sinaimg.cn/large/006bTfRqgy1g2wnpto76ej30kv0kvq3u.jpg'],,,2019
4367288767865755,Hseugx0f1,6108278969,武林高手少校,今日国内尿素市场大稳小涨，随着气温回暖，小麦种植区域农需增加，下游采购意愿增强，同时下游板材和复合肥企业开工率略有回升，工业需求较前期也有所增加，厂家新单跟进稍好，部分企业挺价意愿偏强，山东、河北、河O网页链接,,,,,0,0,0,2019-05-01 23:57:00,朝闻夕事,['https://wx3.sinaimg.cn/large/006FnIoxly1g2m9aq3980j30hs0bat99.jpg'],,,2019
4370187137004216,HtrT3to7e,5912531928,笔墨季洋,#建议企业试点女性弹性工作制##两会#赞同O建议企业试点女性弹性工作制，你赞同吗？家庭工作真能两不误？,,,,"建议企业试点女性弹性工作制,两会",0,0,0,2019-05-09 23:54:00,iPhone客户端,,,,2019
4366562868302585,HrVBsyPSF,2090423857,子非聿,论说话的艺术，呵呵哒『过度追求通关时效反给企业带来负担？海关总署回应--云南频道--人民网』O过度追求通关时效反给企业带来负担？海关总署回应,,,,,0,0,0,2019-04-29 23:52:00,iPhone客户端,,,,2019
4369099540652317,HsZAS2JHf,5889521122,环球西班牙语资讯,西班牙语资讯#西班牙语国家经济#转需～题目：境外电商企业如何开始在西班牙报税？原文自：@西班牙欧华报O境外电商企业如何开始在西班牙报税？,,,西班牙欧华报,西班牙语国家经济,0,0,0,2019-05-06 23:52:00,西班牙语资讯超话,['https://wx4.sinaimg.cn/large/006qzPualy1g2s19gl31bj30ll0bpqb6.jpg'],,,2019
4371273323055964,HtU8YcOZK,5660364135,甘肃吃喝玩乐攻略,【甘肃省“双创”招聘会进校园⑦】5月11日，由省市场监管局、中共甘肃省非公有制经济组织委员会、兰州交通大学、省私营企业协会、省个体劳动者协会联合举办的甘肃省“大众创业万众创新”2019年兰州交通大学校园招聘会隆重举行。这次“双创”招聘会得到了全省民营企业家们的积极响应，近200家企业，提供了5000多个就业岗位，为省内10多所大学求职学生提供了广阔的择业平台，同时吸引了西安、安徽和湖南等省外大学的优秀学生前来应聘。招聘会现场意向签约1107人。#2019年甘肃省双创招聘会##兰州身边事#@甘肃市场监管@兰州交通大学L博爱兰州的秒拍视频,,,"甘肃市场监管,兰州交通大学","2019年甘肃省双创招聘会,兰州身边事",0,0,4,2019-05-12 23:50:00,微博视频号,,"http://f.us.sinaimg.cn/004fa3b3lx07tNRJVbv2010412003MDF0E010.mp4?label=mp4_hd&template=960x448.28.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1693038721&ssig=5GXfO9J5DD&KID=unistore,video",,2019
